2020-06-19 15:31:13,810 - TestValue - INFO - {'Test_ID': 274, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:12', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111508.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.399, 'top1': 3, 'top2': 5, 'top3': 97, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111508.jpg'}
2020-06-19 15:32:31,014 - TestValue - INFO - {'Test_ID': 409, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:29', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111804.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.308, 'top1': 89, 'top2': 5, 'top3': 59, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111804.jpg'}
2020-06-19 15:32:31,914 - TestValue - INFO - {'Test_ID': 410, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:30', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111805.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.363, 'top1': 5, 'top2': 89, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111805.jpg'}
2020-06-19 15:32:32,111 - TestValue - INFO - {'Test_ID': 411, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:30', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111806.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.331, 'top1': 89, 'top2': 5, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111806.jpg'}
2020-06-19 15:32:32,678 - TestValue - INFO - {'Test_ID': 412, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:31', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111807.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.385, 'top1': 5, 'top2': 89, 'top3': 59, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111807.jpg'}
2020-06-19 15:32:33,536 - TestValue - INFO - {'Test_ID': 413, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:31', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111808.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.307, 'top1': 5, 'top2': 89, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111808.jpg'}
2020-06-19 15:32:33,769 - TestValue - INFO - {'Test_ID': 414, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:32', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111809.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.3, 'top1': 89, 'top2': 5, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111809.jpg'}
2020-06-19 15:32:34,795 - TestValue - INFO - {'Test_ID': 415, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:32', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111810.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.313, 'top1': 5, 'top2': 9, 'top3': 89, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111810.jpg'}
2020-06-19 15:32:35,313 - TestValue - INFO - {'Test_ID': 416, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:33', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111812.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.425, 'top1': 89, 'top2': 5, 'top3': 42, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111812.jpg'}
2020-06-19 15:32:35,732 - TestValue - INFO - {'Test_ID': 417, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:33', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111813.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.369, 'top1': 5, 'top2': 89, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111813.jpg'}
2020-06-19 15:32:36,640 - TestValue - INFO - {'Test_ID': 418, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:34', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111814.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.454, 'top1': 89, 'top2': 5, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111814.jpg'}
2020-06-19 15:32:36,799 - TestValue - INFO - {'Test_ID': 419, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:35', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111815.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.282, 'top1': 9, 'top2': 89, 'top3': 5, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111815.jpg'}
2020-06-19 15:32:37,616 - TestValue - INFO - {'Test_ID': 420, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:35', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111816.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.45, 'top1': 5, 'top2': 89, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111816.jpg'}
2020-06-19 15:32:38,116 - TestValue - INFO - {'Test_ID': 421, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:36', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111817.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.329, 'top1': 5, 'top2': 89, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111817.jpg'}
2020-06-19 15:32:38,554 - TestValue - INFO - {'Test_ID': 422, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:36', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111822.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.37, 'top1': 9, 'top2': 5, 'top3': 70, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111822.jpg'}
2020-06-19 15:32:39,092 - TestValue - INFO - {'Test_ID': 423, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:37', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111823.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.305, 'top1': 9, 'top2': 5, 'top3': 89, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111823.jpg'}
2020-06-19 15:32:39,783 - TestValue - INFO - {'Test_ID': 424, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:38', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111823_1.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.302, 'top1': 9, 'top2': 5, 'top3': 89, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111823_1.jpg'}
2020-06-19 15:32:40,055 - TestValue - INFO - {'Test_ID': 425, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:38', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111824.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.314, 'top1': 9, 'top2': 89, 'top3': 5, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111824.jpg'}
2020-06-19 15:32:40,930 - TestValue - INFO - {'Test_ID': 426, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:39', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111825.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.31, 'top1': 9, 'top2': 89, 'top3': 5, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111825.jpg'}
2020-06-19 15:32:41,668 - TestValue - INFO - {'Test_ID': 427, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:39', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111826.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.32, 'top1': 89, 'top2': 9, 'top3': 5, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111826.jpg'}
2020-06-19 15:32:42,047 - TestValue - INFO - {'Test_ID': 428, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:40', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111826_1.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.286, 'top1': 9, 'top2': 89, 'top3': 5, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111826_1.jpg'}
2020-06-19 15:32:43,028 - TestValue - INFO - {'Test_ID': 429, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:40', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111827.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.359, 'top1': 5, 'top2': 9, 'top3': 89, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111827.jpg'}
2020-06-19 15:32:43,514 - TestValue - INFO - {'Test_ID': 430, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:41', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111828.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.293, 'top1': 5, 'top2': 9, 'top3': 89, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111828.jpg'}
2020-06-19 15:32:43,847 - TestValue - INFO - {'Test_ID': 431, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:42', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111829.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.333, 'top1': 5, 'top2': 89, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111829.jpg'}
2020-06-19 15:32:44,521 - TestValue - INFO - {'Test_ID': 432, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:43', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111830.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.286, 'top1': 5, 'top2': 89, 'top3': 59, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111830.jpg'}
2020-06-19 15:32:44,947 - TestValue - INFO - {'Test_ID': 433, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:43', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111831.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.305, 'top1': 5, 'top2': 89, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111831.jpg'}
2020-06-19 15:32:45,499 - TestValue - INFO - {'Test_ID': 434, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:43', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111832.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.308, 'top1': 89, 'top2': 9, 'top3': 5, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111832.jpg'}
2020-06-19 15:32:45,955 - TestValue - INFO - {'Test_ID': 435, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:44', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111833.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.346, 'top1': 9, 'top2': 89, 'top3': 5, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111833.jpg'}
2020-06-19 15:32:46,582 - TestValue - INFO - {'Test_ID': 436, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:44', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111835.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.314, 'top1': 89, 'top2': 5, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111835.jpg'}
2020-06-19 15:32:47,082 - TestValue - INFO - {'Test_ID': 437, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:45', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111836.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.314, 'top1': 5, 'top2': 89, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111836.jpg'}
2020-06-19 15:32:47,530 - TestValue - INFO - {'Test_ID': 438, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:45', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111836_1.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.336, 'top1': 89, 'top2': 5, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111836_1.jpg'}
2020-06-19 15:32:47,982 - TestValue - INFO - {'Test_ID': 439, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:46', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111838.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.315, 'top1': 89, 'top2': 5, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111838.jpg'}
2020-06-19 15:32:48,607 - TestValue - INFO - {'Test_ID': 440, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:47', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111839.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.31, 'top1': 89, 'top2': 5, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111839.jpg'}
2020-06-19 15:32:49,047 - TestValue - INFO - {'Test_ID': 441, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:47', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111840.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.331, 'top1': 89, 'top2': 5, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111840.jpg'}
2020-06-19 15:32:49,774 - TestValue - INFO - {'Test_ID': 442, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:47', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111842.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.329, 'top1': 89, 'top2': 292, 'top3': 5, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111842.jpg'}
2020-06-19 15:32:50,106 - TestValue - INFO - {'Test_ID': 443, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:48', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111842_1.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.357, 'top1': 89, 'top2': 70, 'top3': 5, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111842_1.jpg'}
2020-06-19 15:32:50,616 - TestValue - INFO - {'Test_ID': 444, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:49', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111844.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.301, 'top1': 89, 'top2': 70, 'top3': 5, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111844.jpg'}
2020-06-19 15:32:51,598 - TestValue - INFO - {'Test_ID': 445, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:49', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111845.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.477, 'top1': 5, 'top2': 9, 'top3': 89, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111845.jpg'}
2020-06-19 15:32:51,733 - TestValue - INFO - {'Test_ID': 446, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:50', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111846.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.283, 'top1': 5, 'top2': 89, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111846.jpg'}
2020-06-19 15:32:52,702 - TestValue - INFO - {'Test_ID': 447, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:50', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111849.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.353, 'top1': 5, 'top2': 59, 'top3': 89, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111849.jpg'}
2020-06-19 15:32:53,076 - TestValue - INFO - {'Test_ID': 448, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:51', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111850.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.309, 'top1': 5, 'top2': 89, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111850.jpg'}
2020-06-19 15:32:53,198 - TestValue - INFO - {'Test_ID': 449, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:51', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111851.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.282, 'top1': 5, 'top2': 89, 'top3': 59, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111851.jpg'}
2020-06-19 15:32:54,109 - TestValue - INFO - {'Test_ID': 450, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:52', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111852.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.332, 'top1': 5, 'top2': 89, 'top3': 59, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111852.jpg'}
2020-06-19 15:32:55,832 - TestValue - INFO - {'Test_ID': 451, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:53', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111852_1.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.338, 'top1': 89, 'top2': 5, 'top3': 59, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111852_1.jpg'}
2020-06-19 15:32:56,868 - TestValue - INFO - {'Test_ID': 452, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:53', 'Cultural_Name': '方格纹砖', 'Test_Chart': 'IMG_20190807_111853.jpg', 'Code': 5, 'Expected_Value': 5, 'TimeConsuming': 1.288, 'top1': 89, 'top2': 5, 'top3': 59, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/5/IMG_20190807_111853.jpg'}
